76.5,0.167775551516681 + 0.197807867316134i
77,0.165522217253563 + 0.197708870153868i
77.5,0.163191109015812 + 0.197654246471684i
78,0.160805921399939 + 0.197634862359819i
78.5,0.158382894689856 + 0.197665156800561i
79,0.155914479458469 + 0.197764377960798i
79.5,0.153376945551233 + 0.197933794881954i
80,0.150754457174118 + 0.198152768146129i
80.5,0.148052770433892 + 0.198396474879390i
81,0.145290169009843 + 0.198656654072088i
81.5,0.142476572457140 + 0.198942003497133i
82,0.139603216947631 + 0.199260644934031i
82.5,0.136654694953781 + 0.199604378925045i
83,0.133627173377310 + 0.199951350772172i
83.5,0.130533335649799 + 0.200284141320345i
84,0.127389935223175 + 0.200600747040189i
84.5,0.124202363031767 + 0.200908141306516i
85,0.120965459684037 + 0.201207601806530i
85.5,0.117676587441782 + 0.201489369501102i
86,0.114343868147993 + 0.201743629385104i
86.5,0.110979131910992 + 0.201971350629974i
87,0.107584254316021 + 0.202180510294626i
87.5,0.104150690176386 + 0.202371625996925i
88,0.100674293228195 + 0.202531569865973i
88.5,0.0971679198393748 + 0.202646769899050i
89,0.0936534461321091 + 0.202722324012979i
89.5,0.0901381522833459 + 0.202783635322182i
90,0.0866003539207957 + 0.202853550367586i
90.5,0.0830028049697287 + 0.202926673517201i
91,0.0793237716028623 + 0.202967229570622i
91.5,0.0755751547819713 + 0.202934521285861i
92,0.0717912933266563 + 0.202811614214180i
92.5,0.0680006673745618 + 0.202610149637367i
93,0.0642082883751847 + 0.202351280784946i
93.5,0.0604022385040286 + 0.202044312076470i
94,0.0565710316826960 + 0.201682251287409i
94.5,0.0527128223954493 + 0.201251790582726i
95,0.0488327655350686 + 0.200741130744957i
95.5,0.0449398418098787 + 0.200139432389163i
96,0.0410501446052506 + 0.199437276256026i
96.5,0.0371883306842757 + 0.198635189422116i
97,0.0333761514090019 + 0.197751909101379i
97.5,0.0296153541683376 + 0.196817898470573i
98,0.0258840475606739 + 0.195853146568330i
98.5,0.0221548063707137 + 0.194851322199399i
99,0.0184196990655983 + 0.193787897806754i
99.5,0.0146948225275536 + 0.192645289261357i
100,0.0110003407461183 + 0.191429410701874i
100.5,0.00733809589078947 + 0.190158562773461i
101,0.00369100429535822 + 0.188839267401903i
101.5,4.50303833937626e-05 + 0.187456482631710i
102,-0.00359352435983588 + 0.185987586624040i
102.5,-0.00720305354964780 + 0.184423733648711i
103,-0.0107649565794351 + 0.182773839694565i
103.5,-0.0142746297389273 + 0.181051828226270i
104,-0.0177352492136559 + 0.179265248991471i
104.5,-0.0211486559091299 + 0.177415937179655i
105,-0.0245158335354455 + 0.175506781794789i
105.5,-0.0278420377610756 + 0.173539872129953i
106,-0.0311348412372979 + 0.171508508136461i
106.5,-0.0343923563750125 + 0.169397510100840i
107,-0.0375975607481883 + 0.167195708199893i
107.5,-0.0407289053303667 + 0.164908439823005i
108,-0.0437761152609566 + 0.162553242218805i
108.5,-0.0467437113666127 + 0.160143685222227i
109,-0.0496379123711163 + 0.157681150174880i
109.5,-0.0524553788381258 + 0.155163062995289i
110,-0.0551882053738154 + 0.152595692526738i
110.5,-0.0578368202210993 + 0.149992254962766i
111,-0.0604121157724319 + 0.147359008500422i
111.5,-0.0629216115206947 + 0.144689268208684i
112,-0.0653585810202492 + 0.141974994169498i
112.5,-0.0677103777835740 + 0.139222505598113i
113,-0.0699768937735622 + 0.136450232674227i
113.5,-0.0721765649675564 + 0.133669081695899i
114,-0.0743301799234656 + 0.130868312080786i
114.5,-0.0764401893382290 + 0.128022909388690i
115,-0.0784877580726901 + 0.125114882263812i
115.5,-0.0804473335193749 + 0.122145662228127i
116,-0.0823020345507008 + 0.119131032084581i
116.5,-0.0840469513405746 + 0.116090805559579i
117,-0.0856860268405870 + 0.113043198571658i
117.5,-0.0872318310565380 + 0.110002342756858i
118,-0.0887034316203067 + 0.106971887267339i
118.5,-0.0901163256469767 + 0.103939756254299i
119,-0.0914692752291860 + 0.100886552595375i
119.5,-0.0927443698959169 + 0.0978033606914954i
120,-0.0939246237977140 + 0.0947009721074904i
120.5,-0.0950097996141988 + 0.0915982981877855i
121,-0.0960126264286760 + 0.0885030462582513i
121.5,-0.0969403072736579 + 0.0854087033567503i
122,-0.0977854949061740 + 0.0823102521475660i
122.5,-0.0985387493566723 + 0.0792175741992543i
123,-0.0992055346460118 + 0.0761480940091439i
123.5,-0.0998055348569816 + 0.0731072179747093i
124,-0.100354196905794 + 0.0700810906577243i
124.5,-0.100847939304128 + 0.0670497189728142i
125,-0.101268486203047 + 0.0640048488005668i
125.5,-0.101597953331438 + 0.0609549319068112i
126,-0.101828736329677 + 0.0579173794743224i
126.5,-0.101964322083390 + 0.0549101973125780i
127,-0.102017345392029 + 0.0519469107342696i
127.5,-0.102006904508537 + 0.0490309271020176i
128,-0.101949354085231 + 0.0461510445674036i
128.5,-0.101845481460046 + 0.0432874366463542i
129,-0.101678248472564 + 0.0404292131207171i
129.5,-0.101428594548526 + 0.0375864381233172i
130,-0.101094803485620 + 0.0347815163426732i
130.5,-0.100693374618451 + 0.0320279467181807i
131,-0.100241200698048 + 0.0293208436543587i
131.5,-0.0997410364902016 + 0.0266485496810976i
132,-0.0991866202864997 + 0.0240081120334192i
132.5,-0.0985769508542291 + 0.0214052252615206i
133,-0.0979192234244734 + 0.0188415367601783i
133.5,-0.0972177248194120 + 0.0163092249977677i
134,-0.0964652362238684 + 0.0138002867949296i
134.5,-0.0956490349396942 + 0.0113176694766923i
135,-0.0947625582725097 + 0.00887473678083203i
135.5,-0.0938096997614439 + 0.00648624672779783i
136,-0.0928015200080351 + 0.00416276065988140i
136.5,-0.0917535293391507 + 0.00190913359860253i
137,-0.0906843940247925 - 0.000278813651648432i
137.5,-0.0896083820260696 - 0.00241819462630454i
138,-0.0885238932342592 - 0.00453379524284276i
138.5,-0.0874109851533355 - 0.00664197021888686i
139,-0.0862445645946306 - 0.00873911117527866i
139.5,-0.0850111758214455 - 0.0108065092014473i
140,-0.0837125015877580 - 0.0128250489546943i
140.5,-0.0823572463141938 - 0.0147828730034750i
141,-0.0809553535163587 - 0.0166724848885249i
141.5,-0.0795200366304645 - 0.0184897416573663i
142,-0.0780665766282192 - 0.0202394762647122i
142.5,-0.0766016647425363 - 0.0219367433065809i
143,-0.0751160806681356 - 0.0235941302315962i
143.5,-0.0735945065729495 - 0.0252071211529302i
144,-0.0720351978283189 - 0.0267569620380051i
144.5,-0.0704564693858811 - 0.0282305369635269i
145,-0.0688819269631579 - 0.0296357606040494i
145.5,-0.0673204717537763 - 0.0309963357765103i
146,-0.0657604535263986 - 0.0323336781425658i
146.5,-0.0641795714233274 - 0.0336534305347800i
147,-0.0625587460949643 - 0.0349440219778953i
147.5,-0.0608922414800578 - 0.0361836652105896i
148,-0.0591916749390715 - 0.0373519854486364i
148.5,-0.0574804105226338 - 0.0384433618897159i
149,-0.0557772884899206 - 0.0394721350736712i
149.5,-0.0540808143423199 - 0.0404603725337988i
150,-0.0523718870048763 - 0.0414161657695024i
150.5,-0.0506355497257754 - 0.0423249795062056i
151,-0.0488787246281458 - 0.0431656864917376i
151.5,-0.0471240591552658 - 0.0439333781510657i
152,-0.0453874595889016 - 0.0446434299676606i
152.5,-0.0436657808228957 - 0.0453149870709395i
153,-0.0419450136131158 - 0.0459545601762254i
153.5,-0.0402149519458608 - 0.0465563164366072i
154,-0.0384741705212821 - 0.0471118499293848i
154.5,-0.0367254121587325 - 0.0476156456132794i
155,-0.0349724350213828 - 0.0480643228785405i
155.5,-0.0332200291682438 - 0.0484557392655466i
156,-0.0314731335766943 - 0.0487898753087453i
156.5,-0.0297358551933788 - 0.0490674129506773i
157,-0.0280133092780246 - 0.0492886644721014i
157.5,-0.0263134316593855 - 0.0494575251387867i
158,-0.0246411864343102 - 0.0495855458427573i
158.5,-0.0229896917781202 - 0.0496866525706591i
159,-0.0213419229843649 - 0.0497636829386258i
159.5,-0.0196852680646308 - 0.0498031796478307i
160,-0.0180238035163091 - 0.0497869025239291i
160.5,-0.0163735079755805 - 0.0497073827384955i
161,-0.0147478451012822 - 0.0495705131772361i
161.5,-0.0131511636049703 - 0.0493856481769860i
162,-0.0115833038969079 - 0.0491589358366369i
162.5,-0.0100438752183539 - 0.0488952982965358i
163,-0.00852969443072923 - 0.0485998786034704i
163.5,-0.00703397159723979 - 0.0482734236041490i
164,-0.00555287434119876 - 0.0479093459289810i
164.5,-0.00409165835517812 - 0.0475002613443865i
165,-0.00266098960923245 - 0.0470469465087812i
165.5,-0.00126707652978522 - 0.0465589227130590i
166,9.29590212882248e-05 - 0.0460469928199875i
166.5,0.00142838210147335 - 0.0455165123305827i
167,0.00275003736327788 - 0.0449651840754255i
167.5,0.00406538486105897 - 0.0443824542226166i
168,0.00537198730551857 - 0.0437524754193645i
168.5,0.00665397180155314 - 0.0430640015517507i
169,0.00789011077259650 - 0.0423211723703689i
169.5,0.00906905696826426 - 0.0415422384732703i
170,0.0101957797690440 - 0.0407449012453294i
170.5,0.0112820781109498 - 0.0399348448832180i
171,0.0123341434945037 - 0.0391092148414746i
171.5,0.0133522475513495 - 0.0382666387351249i
172,0.0143379186480467 - 0.0374085917071847i
172.5,0.0152944802303940 - 0.0365333453649557i
173,0.0162203701798328 - 0.0356360524719180i
173.5,0.0171081575213898 - 0.0347170319138387i
174,0.0179537450976779 - 0.0337856190174676i
174.5,0.0187643825542860 - 0.0328522968856228i
175,0.0195551470610584 - 0.0319172205691999i
175.5,0.0203373517469092 - 0.0309666370839708i
176,0.0211081525786502 - 0.0299794871665855i
176.5,0.0218473422279555 - 0.0289398530935984i
177,0.0225243161086967 - 0.0278503219515800i
177.5,0.0231155452572620 - 0.0267373087194502i
178,0.0236231608765406 - 0.0256389794071025i
178.5,0.0240764112778091 - 0.0245801407588206i
179,0.0245103475122106 - 0.0235557365634237i
179.5,0.0249406866641008 - 0.0225400131099406i
180,0.0253589326586455 - 0.0215107675914780i
180.5,0.0257484007143225 - 0.0204631305530418i
181,0.0260995436055946 - 0.0194037477250435i
181.5,0.0264109486607026 - 0.0183391847213777i
182,0.0266831001550148 - 0.0172728014385446i
182.5,0.0269160466411459 - 0.0162075132165966i
183,0.0271111527748665 - 0.0151463956270693i
183.5,0.0272709676112247 - 0.0140909556917114i
184,0.0273974453770842 - 0.0130407238439550i
184.5,0.0274910585719268 - 0.0119942218530952i
185,0.0275498009101922 - 0.0109495881156611i
185.5,0.0275681874776053 - 0.00990732598290421i
186,0.0275403545760835 - 0.00887469325369152i
186.5,0.0274680749307855 - 0.00786443477290488i
187,0.0273639561892533 - 0.00688496147904205i
187.5,0.0272427894160187 - 0.00593179795317574i
188,0.0271095767218656 - 0.00499185491174221i
188.5,0.0269580916345909 - 0.00405548666584184i
189,0.0267798826871681 - 0.00312182884793587i
189.5,0.0265703285961295 - 0.00219406749478672i
190,0.0263265729610925 - 0.00127504539719599i
190.5,0.0260453492454667 - 0.000369259017368867i
191,0.0257261721078502 + 0.000515754053920889i
191.5,0.0253737246205651 + 0.00137344272675886i
192,0.0249941774275193 + 0.00220183565041709i
192.5,0.0245913521152698 + 0.00300105950537305i
193,0.0241684968569810 + 0.00376987932476429i
193.5,0.0237316228097313 + 0.00450772440496558i
194,0.0232875558403108 + 0.00521878913845503i
194.5,0.0228386788331422 + 0.00591156011963269i
195,0.0223808647000942 + 0.00659388967040661i
195.5,0.0219055638942417 + 0.00726873114583941i
196,0.0214038151377596 + 0.00793207261639840i
196.5,0.0208717593985669 + 0.00857332700824263i
197,0.0203156817133410 + 0.00918152572425578i
197.5,0.0197489942704424 + 0.00975546313229878i
198,0.0191791404164231 + 0.0103065449012197i
198.5,0.0185980206803241 + 0.0108465225425523i
199,0.0179896620420826 + 0.0113719285340170i
199.5,0.0173486532653409 + 0.0118646087132298i
200,0.0166877707052366 + 0.0123083724526155i
200.5,0.0160271760724755 + 0.0127027728290226i
201,0.0153793323966989 + 0.0130605014784742i
201.5,0.0147443219534936 + 0.0133957472558991i
202,0.0141153767980841 + 0.0137165068499925i
202.5,0.0134852322719820 + 0.0140243494333317i
203,0.0128489218518977 + 0.0143175178941129i
203.5,0.0122033422740687 + 0.0145932281330097i
204,0.0115458220573791 + 0.0148476247639717i
204.5,0.0108753470752406 + 0.0150735409442168i
205,0.0101977407623998 + 0.0152616055089609i
205.5,0.00952796905871411 + 0.0154090350785158i
206,0.00888028160292620 + 0.0155283873101172i
206.5,0.00825215694532912 + 0.0156416758096889i
207,0.00762136739684305 + 0.0157599749068832i
207.5,0.00696425909177684 + 0.0158695471433439i
208,0.00627804369370424 + 0.0159410265330437i
208.5,0.00558466995669907 + 0.0159529248129509i
209,0.00491480530800012 + 0.0159070137621379i
209.5,0.00428816183727204 + 0.0158254017160060i
210,0.00370385186016362 + 0.0157360516290314i
210.5,0.00314319027001042 + 0.0156572073820028i
211,0.00258203749337317 + 0.0155883272805955i
211.5,0.00200604200214158 + 0.0155127825803663i
212,0.00141816163173572 + 0.0154112832894190i
212.5,0.000832736771309198 + 0.0152750996190009i
213,0.000262939503507559 + 0.0151085184439445i
213.5,-0.000286938606494175 + 0.0149217088822123i
214,-0.000821163170930978 + 0.0147224428218319i
214.5,-0.00134774907837019 + 0.0145111234279761i
215,-0.00187132671679156 + 0.0142798443039598i
215.5,-0.00238619661587125 + 0.0140179830287069i
216,-0.00287699401311348 + 0.0137233855128192i
216.5,-0.00333055739238664 + 0.0134085696378615i
217,-0.00374838360116501 + 0.0130925068271971i
217.5,-0.00414524814315044 + 0.0127852263974038i
218,-0.00453553956219634 + 0.0124820541744065i
218.5,-0.00492308040507763 + 0.0121718227342478i
219,-0.00530292560805255 + 0.0118472798940919i
219.5,-0.00566848416772751 + 0.0115078818926013i
220,-0.00601578261282400 + 0.0111573185924935i
220.5,-0.00634477119616314 + 0.0108006310371369i
221,-0.00665938003345386 + 0.0104412282795785i
221.5,-0.00696521919059641 + 0.0100780777143631i
222,-0.00726570579473398 + 0.00970555951841284i
222.5,-0.00755939368856959 + 0.00931593471060671i
223,-0.00783898433583485 + 0.00890244982002048i
223.5,-0.00809158513457371 + 0.00846369981129674i
224,-0.00830342738113390 + 0.00800868659376389i
224.5,-0.00846981948867269 + 0.00755609520217115i
225,-0.00860123883286060 + 0.00712327635434509i
225.5,-0.00871616409544104 + 0.00671400747150802i
226,-0.00882660669429843 + 0.00631905852367051i
226.5,-0.00893277188574093 + 0.00592845401508937i
227,-0.00903106220100755 + 0.00553967498741378i
227.5,-0.00912229441184201 + 0.00515333711096899i
228,-0.00920956722995373 + 0.00476570900965295i
228.5,-0.00929093254799813 + 0.00436934712004558i
229,-0.00935777974086048 + 0.00396026377556946i
229.5,-0.00940064498784458 + 0.00354267301284866i
230,-0.00941634598188361 + 0.00312643401220025i
230.5,-0.00941003508063989 + 0.00271962337690349i
231,-0.00938973962190162 + 0.00232234166684492i
231.5,-0.00935780128050143 + 0.00192848873737497i
232,-0.00930849759795262 + 0.00153492651618348i
232.5,-0.00923618326240595 + 0.00114739051827989i
233,-0.00914396063968816 + 0.000774709915363769i
233.5,-0.00904087229510624 + 0.000418426580075681i
234,-0.00893133549317884 + 7.24153747342915e-05i
234.5,-0.00881173354676862 - 0.000267552298658547i
235,-0.00867827691812618 - 0.000598183389648455i
235.5,-0.00853406622031856 - 0.000914182935965568i
236,-0.00838635174104540 - 0.00121626553486931i
236.5,-0.00823858725279580 - 0.00151156180640621i
237,-0.00808658517879794 - 0.00180738884451082i
237.5,-0.00792128681588936 - 0.00210476076916166i
238,-0.00773562639374838 - 0.00239638618074156i
238.5,-0.00753118572087728 - 0.00267109967075119i
239,-0.00731849066070960 - 0.00292299190162360i
239.5,-0.00710875147772103 - 0.00315724761299646i
240,-0.00690395415592059 - 0.00338586028941007i
240.5,-0.00669537997857639 - 0.00361698507458325i
241,-0.00647127219552289 - 0.00384817856100445i
241.5,-0.00622592195404553 - 0.00406831398995666i
242,-0.00596417363891619 - 0.00426483869786770i
242.5,-0.00569969224243871 - 0.00443251063782224i
243,-0.00544619985885883 - 0.00457907788505285i
243.5,-0.00520545376764328 - 0.00472087674623101i
244,-0.00496417159858825 - 0.00486822675880377i
244.5,-0.00470650992780397 - 0.00501438949859678i
245,-0.00443046532086483 - 0.00514172880331587i
245.5,-0.00415029786341192 - 0.00523904564323291i
246,-0.00388307973179403 - 0.00531166770847769i
246.5,-0.00363451341937401 - 0.00537567588704346i
247,-0.00339617266191783 - 0.00544444493489057i
247.5,-0.00315365880923160 - 0.00551977906456597i
248,-0.00289727312239185 - 0.00559265228098824i
248.5,-0.00262729479952098 - 0.00565118241314078i
249,-0.00235119872813597 - 0.00568835202945983i
249.5,-0.00207735398459186 - 0.00570352610810695i
250,-0.00181231188296777 - 0.00569969202158385i
250.5,-0.00156100984283769 - 0.00568283151049798i
251,-0.00132370824709402 - 0.00566270003142966i
251.5,-0.00109138783290838 - 0.00564740098774377i
252,-0.000849971120858051 - 0.00563335659616740i
252.5,-0.000594423161053403 - 0.00560441236249418i
253,-0.000337221842954594 - 0.00554602523674991i
253.5,-9.89834645670484e-05 - 0.00546069818069447i
254,0.000110061245456372 - 0.00536730313308093i
254.5,0.000298916052087150 - 0.00528509027001198i
255,0.000487633292273804 - 0.00521832797330327i
255.5,0.000690997523835280 - 0.00515417596266071i
256,0.000907688806768388 - 0.00507404199247665i
256.5,0.00112291840518167 - 0.00496844704923637i
257,0.00132169295912398 - 0.00484300540021867i
257.5,0.00150011965132642 - 0.00471102191595162i
258,0.00166493689353578 - 0.00458143046930482i
258.5,0.00182470410822712 - 0.00445419799647384i
259,0.00198340478358814 - 0.00432407225093933i
259.5,0.00213976953362083 - 0.00418539339156829i
260,0.00228826579480421 - 0.00403510842682411i
260.5,0.00242166930426198 - 0.00387592768640434i
261,0.00253708691708034 - 0.00371677946915475i
261.5,0.00264061712306688 - 0.00356639426987016i
262,0.00274350851252419 - 0.00342510863942546i
262.5,0.00285273760432521 - 0.00328419806272477i
263,0.00296600751592020 - 0.00313332069501849i
263.5,0.00307478525153574 - 0.00296771959090667i
264,0.00317059203960565 - 0.00278982005131157i
264.5,0.00324940937901178 - 0.00260632352399214i
265,0.00331262438964093 - 0.00242364126805485i
265.5,0.00336437493514462 - 0.00224447794318501i
266,0.00340760043567920 - 0.00206802779915142i
266.5,0.00344261047757230 - 0.00189301802532383i
267,0.00346865754111409 - 0.00171956348115167i
267.5,0.00348529923532354 - 0.00154884403455207i
268,0.00349272340126486 - 0.00138291771449747i
268.5,0.00349316381233727 - 0.00122445177652330i
269,0.00349159995241189 - 0.00107380646018095i
269.5,0.00349200655449698 - 0.000926447875285813i
270,0.00349263268027740 - 0.000776454477134721i
270.5,0.00348815454652840 - 0.000622820171331431i
271,0.00347675355186340 - 0.000469150432779380i
271.5,0.00346155083538527 - 0.000316449096362633i
272,0.00344359651522652 - 0.000159870670233759i
272.5,0.00341629606343393 + 4.89412905613668e-06i
273,0.00336984897798153 + 0.000173374727338278i
273.5,0.00330151588744437 + 0.000332700907905279i
274,0.00322084709030654 + 0.000471618714637244i
274.5,0.00314338180874138 + 0.000591084837472486i
275,0.00307714031220996 + 0.000704573762575677i
275.5,0.00301492599933906 + 0.000825738550227442i
276,0.00294150730021986 + 0.000955033039290730i
276.5,0.00284890304594032 + 0.00107960656929704i
277,0.00274332803594971 + 0.00118598708859758i
277.5,0.00263843032043355 + 0.00127091118246461i
278,0.00254512885217117 + 0.00134120052341972i
278.5,0.00246738904020779 + 0.00140831257074868i
279,0.00240163943443441 + 0.00148428455136684i
279.5,0.00233628625882359 + 0.00157738386923662i
280,0.00225497638242468 + 0.00168571876541445i
280.5,0.00214609145307828 + 0.00179471266644724i
281,0.00201239724313867 + 0.00188414703648537i
281.5,0.00187164514604499 + 0.00194161602972979i
282,0.00174557370403077 + 0.00197234792108636i
282.5,0.00164420889452212 + 0.00199648695985700i
283,0.00155804790699372 + 0.00203404661406886i
283.5,0.00146613041879811 + 0.00208918935685193i
284,0.00135354895130931 + 0.00214817898520344i
284.5,0.00122221179333810 + 0.00219224019099512i
285,0.00108653130451632 + 0.00221195891968743i
285.5,0.000961423182883245 + 0.00221139516646940i
286,0.000853557690867052 + 0.00220268110186874i
286.5,0.000759357230087834 + 0.00219788592507088i
287,0.000668496781258750 + 0.00220216839314740i
287.5,0.000571373389601438 + 0.00221140915283418i
288,0.000465743047428697 + 0.00221682769036386i
288.5,0.000356256072275807 + 0.00221276709111180i
289,0.000248194880214599 + 0.00219955987502995i
289.5,0.000143200302692569 + 0.00217984573465862i
290,4.06892012124888e-05 + 0.00215451805295594i
290.5,-5.88720892983580e-05 + 0.00212268721254212i
291,-0.000152971192245561 + 0.00208427209103651i
291.5,-0.000238908507380118 + 0.00204203963654593i
292,-0.000316957434733996 + 0.00200099286792395i
292.5,-0.000391659872655348 + 0.00196476280149144i
293,-0.000469119619825809 + 0.00193237375302750i
293.5,-0.000553026280367211 + 0.00189892956604308i
294,-0.000643489602956156 + 0.00185833278928298i
294.5,-0.000737108544755098 + 0.00180445037973613i
295,-0.000825474349263286 + 0.00173311754744992i
295.5,-0.000896468089015589 + 0.00164793407224424i
296,-0.000943372388189295 + 0.00156329876580935i
296.5,-0.000974460801611355 + 0.00149573317106151i
297,-0.00100956971177983 + 0.00144865077177158i
297.5,-0.00106342196756650 + 0.00140726095251901i
298,-0.00113209746526646 + 0.00135096129825806i
298.5,-0.00119663855239012 + 0.00127165276563621i
299,-0.00124043162909202 + 0.00118022096593093i
299.5,-0.00126356676695696 + 0.00109529784191360i
300,-0.00128036154367289 + 0.00102566124912005i
300.5,-0.00130348659139727 + 0.000964376323876051i
301,-0.00133252070634716 + 0.000899672101198719i
301.5,-0.00135883722310791 + 0.000828351622145200i
302,-0.00137813353973740 + 0.000756155438136028i
302.5,-0.00139442894421257 + 0.000687618959426808i
303,-0.00141300330193485 + 0.000619949314055541i
303.5,-0.00143323833472151 + 0.000546686433921350i
304,-0.00144876887508251 + 0.000464624480783756i
304.5,-0.00145250339458033 + 0.000376931492169826i
305,-0.00144178039867973 + 0.000291489525170848i
305.5,-0.00142063118013543 + 0.000216013283697660i
306,-0.00139746145553801 + 0.000152806726749357i
306.5,-0.00137922185895271 + 9.74203011589214e-05i
307,-0.00136698947654055 + 4.24899988363058e-05i
307.5,-0.00135644555865729 - 1.68030374871222e-05i
308,-0.00134203392642463 - 8.00544224988170e-05i
308.5,-0.00132142371244800 - 0.000143116310461441i
309,-0.00129685914533416 - 0.000202654191055904i
309.5,-0.00127163608600673 - 0.000259749001149142i
310,-0.00124503806314921 - 0.000317825862546524i
310.5,-0.00121276066972585 - 0.000376770668064960i
311,-0.00117310802146043 - 0.000431476346944261i
311.5,-0.00113046135373148 - 0.000477586539383071i
312,-0.00109112727628430 - 0.000516755242469362i
312.5,-0.00105721685948626 - 0.000555130845374181i
313,-0.00102516982568118 - 0.000598077200098969i
313.5,-0.000988342807435796 - 0.000646453901142857i
314,-0.000941028543148554 - 0.000695476917220293i
314.5,-0.000882890192406814 - 0.000736537237771835i
315,-0.000821128792189096 - 0.000762871458445066i
315.5,-0.000766653047636146 - 0.000775754049773005i
316,-0.000725837387946493 - 0.000785132685915061i
316.5,-0.000694680110504751 - 0.000802748331159117i
317,-0.000660970411175091 - 0.000832676093132289i
317.5,-0.000613987857297385 - 0.000867195676342453i
318,-0.000554049034234630 - 0.000892926759651392i
318.5,-0.000492407936822546 - 0.000902894362354275i
319,-0.000440481095879338 - 0.000902597172529481i
319.5,-0.000399632844230946 - 0.000903668766322047i
320,-0.000361877861239325 - 0.000912889617959801i
320.5,-0.000318191624217073 - 0.000928242809581368i
321,-0.000264390059393933 - 0.000942500162330283i
321.5,-0.000202110587690768 - 0.000947595171532056i
322,-0.000138538209677232 - 0.000937905882342647i
322.5,-8.43621369972203e-05 - 0.000914481177833184i
323,-4.71660280110314e-05 - 0.000887405056866896i
323.5,-2.36150563545057e-05 - 0.000870701181222563i
324,9.25444230307415e-07 - 0.000870920608547640i
324.5,4.15606663408422e-05 - 0.000879259200267212i
325,9.95406060523294e-05 - 0.000876989800326053i
325.5,0.000158969233212806 - 0.000852298361932045i
326,0.000200809880986379 - 0.000812682678309138i
326.5,0.000221562264002252 - 0.000778425760147375i
327,0.000236463501499867 - 0.000762715754115247i
327.5,0.000263832177370070 - 0.000759651308892076i
328,0.000308082119068417 - 0.000751781431691587i
328.5,0.000358013216101621 - 0.000726881244417826i
329,0.000398683950651298 - 0.000686976886873613i
329.5,0.000423668018546688 - 0.000644051938411634i
330,0.000438235598829891 - 0.000609066353899987i
330.5,0.000452993663676399 - 0.000583835928369371i
331,0.000474454325381725 - 0.000561566074107422i
331.5,0.000500771344410215 - 0.000534324118554352i
332,0.000525350705842995 - 0.000499694017595537i
332.5,0.000543268843001662 - 0.000461174712007786i
333,0.000554456745614754 - 0.000423949570101186i
333.5,0.000562420775163919 - 0.000390697898128802i
334,0.000570641182553568 - 0.000360309126061778i
334.5,0.000579761438441166 - 0.000330014069210168i
335,0.000588211771334145 - 0.000298613543429563i
335.5,0.000595128316109025 - 0.000266824827909998i
336,0.000600993352898586 - 0.000234865319016423i
336.5,0.000605521608790938 - 0.000201971094963431i
337,0.000607462173419174 - 0.000168544254423583i
337.5,0.000607007814249213 - 0.000136160149769574i
338,0.000605818803758756 - 0.000104840518895434i
338.5,0.000603975450491742 - 7.27888126144163e-05i
339,0.000599295543142790 - 3.97141914427667e-05i
339.5,0.000590761787949673 - 8.16707368790978e-06i
340,0.000580807323641869 + 1.97222574028464e-05i
340.5,0.000572638073941717 + 4.56182222277140e-05i
341,0.000565861770900282 + 7.35155874916561e-05i
341.5,0.000556147013336072 + 0.000104693219220346i
342,0.000540284744084868 + 0.000135251672246472i
342.5,0.000520812091614821 + 0.000160349536737810i
343,0.000503273344787466 + 0.000180666348236245i
343.5,0.000488578415321026 + 0.000201630809471531i
344,0.000471492046797049 + 0.000225273441137317i
344.5,0.000448651929863217 + 0.000246325675198608i
345,0.000424878939666616 + 0.000259257229063109i
345.5,0.000408201573431894 + 0.000266854023682718i
346,0.000399814342202647 + 0.000278460992416948i
346.5,0.000391716004928131 + 0.000300153943995200i
347,0.000374153926623547 + 0.000328354986153885i
347.5,0.000344445895211043 + 0.000352916256143625i
348,0.000309082214299749 + 0.000365710207522593i
348.5,0.000278140091450546 + 0.000366847165336600i
349,0.000257658266667012 + 0.000363815296039989i
349.5,0.000246053086883797 + 0.000365673656004378i
350,0.000235698628725872 + 0.000377343541600441i
350.5,0.000217426005079818 + 0.000396474076336847i
351,0.000186610197169314 + 0.000413849040967494i
351.5,0.000148007221689905 + 0.000419174527664257i
352,0.000113534431464279 + 0.000409988410705549i
352.5,9.23385311424898e-05 + 0.000394842264596763i
353,8.26165758599075e-05 + 0.000385928387543801i
353.5,7.38842343172960e-05 + 0.000388384636940105i
354,5.67099837475394e-05 + 0.000396927226628007i
354.5,3.01834766820281e-05 + 0.000401659308209334i
355,1.39032908049027e-06 + 0.000396790003046452i
355.5,-2.16198571731366e-05 + 0.000384925109800256i
356,-3.70894665285909e-05 + 0.000373674883835593i
356.5,-5.04025356913148e-05 + 0.000367848458520913i
357,-6.78454436331658e-05 + 0.000364935457663006i
357.5,-8.97905709322932e-05 + 0.000358384210791259i
358,-0.000110328638064336 + 0.000345032873072406i
358.5,-0.000123646124752066 + 0.000329143779585830i
359,-0.000131105469777828 + 0.000318682109545481i
359.5,-0.000141571388112682 + 0.000316440630103294i
360,-0.000162687322605881 + 0.000314887713029484i
360.5,-0.000191184147688318 + 0.000302268683637345i
361,-0.000214081185191113 + 0.000275144693357303i
361.5,-0.000221050401449346 + 0.000243197708452604i
362,-0.000214403348999097 + 0.000220524263800668i
362.5,-0.000206565154367711 + 0.000213339301112346i
